,ID,Infrastructure Inauguration,Walking Tour,Exhibition,Conference,Car-Free Day,Cycling Event,Road Safety Workshop,Parking Day
182,182,0.040099941194057465,0.04558582603931427,0.22553376853466034,0.586064875125885,0.01887849159538746,0.017045633867383003,0.046059589833021164,0.020731870085000992
183,183,0.12945502996444702,0.021743860095739365,0.3081890046596527,0.2605590224266052,0.02905547060072422,0.19306939840316772,0.036629434674978256,0.021298706531524658
184,184,0.1424209028482437,0.04574349522590637,0.4414353370666504,0.19929668307304382,0.06855378299951553,0.019753534346818924,0.05292460694909096,0.029871605336666107
185,185,0.1341903656721115,0.017469286918640137,0.2606167793273926,0.2717285454273224,0.040202077478170395,0.20982593297958374,0.050247855484485626,0.015719180926680565
186,186,0.11025531589984894,0.02774871326982975,0.3660145401954651,0.2519894540309906,0.1203937903046608,0.020808197557926178,0.061618100851774216,0.041172005236148834
187,187,0.10914309322834015,0.07044146955013275,0.5145455598831177,0.11861804872751236,0.08240626007318497,0.026072509586811066,0.052790772169828415,0.025982310995459557
188,188,0.01956106536090374,0.006503687705844641,0.02305424027144909,0.01459741871803999,0.013710066676139832,0.9119646549224854,0.006666079629212618,0.00394273828715086
189,189,0.06855721771717072,0.04146941006183624,0.5925420522689819,0.18471312522888184,0.04365651309490204,0.01416032575070858,0.03384137153625488,0.02105998620390892
190,190,0.09165928512811661,0.024110520258545876,0.13548815250396729,0.2258004993200302,0.03158168867230415,0.40973541140556335,0.07235606014728546,0.009268296882510185
191,191,0.0681484192609787,0.025605712085962296,0.23701490461826324,0.5720154047012329,0.021924791857600212,0.018876681104302406,0.04114025831222534,0.015273828990757465
192,192,0.04695556312799454,0.24938476085662842,0.2599104046821594,0.3667290210723877,0.009253103286027908,0.053328171372413635,0.007963616400957108,0.00647529074922204
193,193,0.09079412370920181,0.019301632419228554,0.6528074741363525,0.12253522127866745,0.05521390959620476,0.01605725660920143,0.02967865951359272,0.013611659407615662
194,194,0.056968506425619125,0.07207057625055313,0.48811182379722595,0.2678067088127136,0.03210403770208359,0.027478931471705437,0.04496875777840614,0.010490658693015575
195,195,0.06901124864816666,0.012943592853844166,0.5236861109733582,0.2775053083896637,0.03553565964102745,0.036831773817539215,0.035725973546504974,0.008760303258895874
196,196,0.052588336169719696,0.011283171363174915,0.057737987488508224,0.05899088457226753,0.020026730373501778,0.781230092048645,0.007417157292366028,0.01072563137859106
197,197,0.23911727964878082,0.02278481423854828,0.4519640803337097,0.1186710000038147,0.057223234325647354,0.01613127999007702,0.03784110024571419,0.05626720190048218
198,198,0.057628776878118515,0.11163397133350372,0.1083291694521904,0.02409026212990284,0.3060002326965332,0.368392676115036,0.007719638291746378,0.01620524376630783
199,199,0.10094711184501648,0.08195194602012634,0.25518661737442017,0.24816545844078064,0.09655739367008209,0.06863334774971008,0.0863088071346283,0.06224934011697769
200,200,0.08045680075883865,0.45501908659935,0.1229376569390297,0.07914954423904419,0.15268327295780182,0.05987727642059326,0.03400427848100662,0.01587216556072235
201,201,0.04577184468507767,0.5945718884468079,0.14081819355487823,0.1010340005159378,0.0377906896173954,0.03886020556092262,0.02053743787109852,0.020615823566913605
202,202,0.07275499403476715,0.01535775326192379,0.1502583622932434,0.06599109619855881,0.032046664506196976,0.6025882959365845,0.04832885041832924,0.012673977762460709
203,203,0.10825365781784058,0.016640659421682358,0.6374642848968506,0.11290780454874039,0.04348266124725342,0.010214545764029026,0.06005574017763138,0.01098058745265007
204,204,0.04310062155127525,0.02320217154920101,0.29081055521965027,0.5987398028373718,0.013612976297736168,0.006781266536563635,0.014884849078953266,0.008867689408361912
205,205,0.010100515559315681,0.007803912274539471,0.07358363270759583,0.7258018255233765,0.006816769950091839,0.0038682324811816216,0.16874833405017853,0.003276812145486474
206,206,0.03277171030640602,0.10812069475650787,0.2502908408641815,0.5557676553726196,0.018117694184184074,0.006514911074191332,0.017733903601765633,0.010682579129934311
207,207,0.04501557722687721,0.019511893391609192,0.11062367260456085,0.07398493587970734,0.021435808390378952,0.7083408236503601,0.008513005450367928,0.012574276886880398
208,208,0.08874668180942535,0.00888101663440466,0.40524402260780334,0.12436291575431824,0.02626093290746212,0.29579946398735046,0.03941517695784569,0.01128975860774517
209,209,0.0972537100315094,0.02547980658710003,0.1512194573879242,0.08343984931707382,0.1531871259212494,0.45189544558525085,0.024095742031931877,0.013428931124508381
210,210,0.05535511672496796,0.3635731041431427,0.12414883822202682,0.08437619358301163,0.1047673374414444,0.2293800711631775,0.019259827211499214,0.019139451906085014
211,211,0.07409137487411499,0.5079758763313293,0.10927122086286545,0.08930797129869461,0.12406380474567413,0.03705136477947235,0.034023184329271317,0.02421516180038452
212,212,0.08097929507493973,0.44142383337020874,0.23700155317783356,0.07313038408756256,0.05077545717358589,0.07727192342281342,0.026466025039553642,0.012951461598277092
213,213,0.47579723596572876,0.026632389053702354,0.26004311442375183,0.12014836072921753,0.057419080287218094,0.008542593568563461,0.020387299358844757,0.031029939651489258
214,214,0.03250772878527641,0.033242639154195786,0.12138371169567108,0.22450676560401917,0.038513343781232834,0.21468675136566162,0.3226287364959717,0.012530354782938957
215,215,0.061889637261629105,0.05292661115527153,0.34693780541419983,0.2987370193004608,0.07776618748903275,0.058551229536533356,0.06990975141525269,0.03328169509768486
216,216,0.12934020161628723,0.1935972273349762,0.17939117550849915,0.18145063519477844,0.1583823561668396,0.09189847856760025,0.05910705402493477,0.006832857616245747
217,217,0.05423278361558914,0.016426607966423035,0.13774776458740234,0.0757502019405365,0.02182246744632721,0.6648737788200378,0.02124209888279438,0.00790436938405037
218,218,0.16606353223323822,0.21168431639671326,0.1245160847902298,0.2974114418029785,0.0742407813668251,0.10136903822422028,0.01771482825279236,0.0069999657571315765
219,219,0.017666153609752655,0.02222852036356926,0.08451972901821136,0.27133673429489136,0.023772215470671654,0.21322453022003174,0.360493928194046,0.0067581976763904095
220,220,0.1114344596862793,0.09176790714263916,0.25808432698249817,0.13999043405056,0.06093539670109749,0.31993457674980164,0.010823545046150684,0.007029420230537653
221,221,0.06495385617017746,0.017885765060782433,0.5233086347579956,0.08064515143632889,0.1378011852502823,0.14170527458190918,0.019660556688904762,0.014039591886103153
222,222,0.03691834583878517,0.39268428087234497,0.22919929027557373,0.2483365535736084,0.049702148884534836,0.01739281602203846,0.016429292038083076,0.0093372268602252
223,223,0.11952555924654007,0.16370834410190582,0.16853292286396027,0.42650994658470154,0.03412526845932007,0.031490616500377655,0.03790217265486717,0.01820511557161808
224,224,0.061488039791584015,0.6494677662849426,0.1278076022863388,0.10099627077579498,0.03980676084756851,0.0073912255465984344,0.007157153449952602,0.005885175429284573
225,225,0.003174210898578167,0.005060034338384867,0.008069323375821114,0.005080404691398144,0.9024712443351746,0.07198107242584229,0.0015544363996014,0.0026092950720340014
226,226,0.062368232756853104,0.08940189331769943,0.3439880311489105,0.18895746767520905,0.06557970494031906,0.2325248420238495,0.00809179712086916,0.009087963961064816
227,227,0.05495971068739891,0.023971037939190865,0.42423006892204285,0.44751453399658203,0.008424362167716026,0.02922339178621769,0.0070670368149876595,0.004609868861734867
228,228,0.09362132847309113,0.3328932225704193,0.41170573234558105,0.11843888461589813,0.024513429030776024,0.0037478527519851923,0.009726973250508308,0.005352588836103678
229,229,0.06819455325603485,0.0024147394578903913,0.5918902158737183,0.2632574439048767,0.004923682194203138,0.04745735600590706,0.01995958387851715,0.001902441494166851
230,230,0.08505620062351227,0.03370640054345131,0.6050161123275757,0.2255910485982895,0.02392113022506237,0.0028866806533187628,0.018694855272769928,0.0051276544108986855
231,231,0.06698721647262573,0.09869450330734253,0.5406523942947388,0.10579107701778412,0.033193573355674744,0.11668717861175537,0.0317801758646965,0.006213878281414509
232,232,0.05363673344254494,0.03436313197016716,0.28551989793777466,0.19641894102096558,0.025938836857676506,0.1545800417661667,0.24356813728809357,0.0059742736630141735
233,233,0.03334646672010422,0.4745839834213257,0.06973118335008621,0.31615981459617615,0.02370344288647175,0.019146492704749107,0.054908473044633865,0.008420095779001713
234,234,0.03943727910518646,0.5484760999679565,0.14525620639324188,0.194674551486969,0.021254204213619232,0.023428453132510185,0.01753430813550949,0.009938945062458515
235,235,0.028987573459744453,0.016104580834507942,0.20940656960010529,0.6380023956298828,0.01748652383685112,0.046150848269462585,0.03663799166679382,0.007223483640700579
236,236,0.03411126509308815,0.5118479132652283,0.1053062230348587,0.17121808230876923,0.10510106384754181,0.02221529185771942,0.03631414473056793,0.013886027038097382
237,237,0.1389254480600357,0.03270041570067406,0.32617464661598206,0.24336646497249603,0.05961894616484642,0.1395646035671234,0.04140559956431389,0.018243897706270218
238,238,0.10333722829818726,0.052112072706222534,0.2509511113166809,0.09622590243816376,0.04033760726451874,0.4010113775730133,0.04690077528357506,0.009123916737735271
239,239,0.08230161666870117,0.006154816597700119,0.36975935101509094,0.07663100957870483,0.030089884996414185,0.4089769124984741,0.019418831914663315,0.006667544133961201
240,240,0.13861723244190216,0.033238887786865234,0.5496023297309875,0.11974379420280457,0.07632559537887573,0.021490883082151413,0.04419798403978348,0.016783246770501137
241,241,0.06186442822217941,0.027704132720828056,0.3300822675228119,0.41533806920051575,0.053669385612010956,0.022353792563080788,0.0730273649096489,0.01596054434776306
242,242,0.07455730438232422,0.10421929508447647,0.20017437636852264,0.36713385581970215,0.06375323235988617,0.05494881048798561,0.0815957635641098,0.05361736938357353
243,243,0.06591310352087021,0.04739249125123024,0.3201597332954407,0.3970601558685303,0.024631135165691376,0.019823918119072914,0.10402047634124756,0.020998971536755562
244,244,0.13839644193649292,0.06384219974279404,0.342875599861145,0.22855615615844727,0.04954631254076958,0.07427358627319336,0.06938499957323074,0.033124737441539764
245,245,0.13058537244796753,0.03622959181666374,0.4442760944366455,0.2793477177619934,0.02356267347931862,0.02169708162546158,0.050429150462150574,0.013872300274670124
246,246,0.20445625483989716,0.02206813357770443,0.34721285104751587,0.21479514241218567,0.02509009838104248,0.1245027482509613,0.04261533543467522,0.019259462133049965
247,247,0.0712413489818573,0.0562303364276886,0.2246161699295044,0.4749699831008911,0.029282603412866592,0.025994274765253067,0.09612411260604858,0.021541211754083633
248,248,0.081826351583004,0.13348212838172913,0.4755905866622925,0.04694709926843643,0.03024689294397831,0.10524556785821915,0.10059648752212524,0.026064882054924965
249,249,0.06300682574510574,0.4816626310348511,0.26529741287231445,0.08642135560512543,0.04148846119642258,0.024277178570628166,0.026553688570857048,0.011292515322566032
250,250,0.037785161286592484,0.014540876261889935,0.18465761840343475,0.11742191016674042,0.03021632507443428,0.5869647860527039,0.015892749652266502,0.012520533986389637
251,251,0.12961317598819733,0.011777320876717567,0.07258612662553787,0.03910984843969345,0.03083476796746254,0.6880302429199219,0.02010260336101055,0.0079459547996521
252,252,0.09247057884931564,0.07854220271110535,0.44768133759498596,0.18405568599700928,0.04871248081326485,0.04689330235123634,0.060966916382312775,0.040677521377801895
253,253,0.06600786745548248,0.10448573529720306,0.2054719626903534,0.3815935552120209,0.0458766408264637,0.06895449757575989,0.07900319248437881,0.04860658943653107
254,254,0.017728282138705254,0.023091739043593407,0.05826462432742119,0.7894055247306824,0.018529171124100685,0.02192261442542076,0.06233690679073334,0.008721170015633106
255,255,0.030059119686484337,0.03019757941365242,0.6875594258308411,0.1730249673128128,0.025127027183771133,0.015464979223906994,0.026984333992004395,0.011582629755139351
256,256,0.03045344538986683,0.4936988651752472,0.2151837944984436,0.15946272015571594,0.04889371246099472,0.012289258651435375,0.025700941681861877,0.014317294582724571
257,257,0.03045344538986683,0.4936988651752472,0.2151837944984436,0.15946272015571594,0.04889371246099472,0.012289258651435375,0.025700941681861877,0.014317294582724571
258,258,0.05666579678654671,0.5812388062477112,0.1640726774930954,0.0678405836224556,0.05681178346276283,0.02245432324707508,0.033788710832595825,0.017127294093370438
259,259,0.040016625076532364,0.5672057271003723,0.23418904840946198,0.0697149783372879,0.06126818060874939,0.005308704916387796,0.015230337157845497,0.007066396065056324
260,260,0.0996108204126358,0.015336818993091583,0.681316614151001,0.12799647450447083,0.03158140927553177,0.008857480250298977,0.023703299462795258,0.011597000062465668
261,261,0.03901144117116928,0.014279428869485855,0.16229835152626038,0.032499995082616806,0.033588558435440063,0.6965944766998291,0.013620498590171337,0.008107256144285202
262,262,0.08620888739824295,0.010142556391656399,0.13024751842021942,0.031050916761159897,0.6736158132553101,0.003690572688356042,0.04797504097223282,0.017068693414330482
263,263,0.08620888739824295,0.010142556391656399,0.13024751842021942,0.031050916761159897,0.6736158132553101,0.003690572688356042,0.04797504097223282,0.017068693414330482
264,264,0.13096335530281067,0.051166411489248276,0.36378735303878784,0.09826014935970306,0.16583451628684998,0.051116302609443665,0.08126069605350494,0.05761125311255455
265,265,0.058377910405397415,0.014090211130678654,0.5696738362312317,0.21175961196422577,0.03859876096248627,0.040469881147146225,0.04730933904647827,0.01972036249935627
266,266,0.030260732397437096,0.06858126074075699,0.11667431890964508,0.5412259101867676,0.043544407933950424,0.0402497835457325,0.12784919142723083,0.031614407896995544
267,267,0.06331727653741837,0.037363287061452866,0.5876179337501526,0.20883792638778687,0.03594275936484337,0.01854143664240837,0.03229685127735138,0.016082584857940674
268,268,0.06206905469298363,0.08798413723707199,0.16207338869571686,0.39146506786346436,0.14386950433254242,0.03347627446055412,0.07534665614366531,0.04371592774987221
269,269,0.08400867879390717,0.17375372350215912,0.13704189658164978,0.15273363888263702,0.06063821166753769,0.3610430061817169,0.018978837877511978,0.011802032589912415
270,270,0.02664078027009964,0.6986384987831116,0.0778096467256546,0.15188124775886536,0.012041893787682056,0.012344523333013058,0.01289364043623209,0.007749735843390226
271,271,0.036099307239055634,0.17336143553256989,0.11906293779611588,0.5145319700241089,0.017661724239587784,0.08321746438741684,0.051259756088256836,0.004805365577340126
272,272,0.04720624163746834,0.343016117811203,0.37947171926498413,0.1563284993171692,0.034746695309877396,0.014049934223294258,0.01587248593568802,0.009308258071541786
273,273,0.10277887433767319,0.33527064323425293,0.3227585554122925,0.10404004156589508,0.0475320927798748,0.03815818950533867,0.03266459330916405,0.016797062009572983
274,274,0.01910415291786194,0.013522532768547535,0.2976267337799072,0.06065233051776886,0.5847456455230713,0.017147190868854523,0.002823236398398876,0.004378167912364006
275,275,0.04399612173438072,0.007732778787612915,0.7122167348861694,0.21762172877788544,0.0057008592411875725,0.0022232967894524336,0.007676749024540186,0.0028316874522715807
276,276,0.03977033495903015,0.010048591531813145,0.09022492170333862,0.026514550670981407,0.02929958701133728,0.7860884666442871,0.012583767995238304,0.005469781346619129
277,277,0.10579177737236023,0.03358732536435127,0.24061404168605804,0.37125644087791443,0.10443443804979324,0.059149641543626785,0.054132696241140366,0.031033668667078018
278,278,0.047793950885534286,0.02927408739924431,0.04887478053569794,0.25331076979637146,0.03710484504699707,0.016583744436502457,0.5461695194244385,0.0208883099257946
279,279,0.00985287968069315,0.032566506415605545,0.021973850205540657,0.013217654079198837,0.7920989394187927,0.12090565264225006,0.00482648191973567,0.004558035638183355
280,280,0.052566345781087875,0.12098170816898346,0.11302431672811508,0.46101006865501404,0.03013758920133114,0.02862665243446827,0.17117133736610413,0.02248193323612213
281,281,0.08612978458404541,0.013847717083990574,0.2266923189163208,0.5730441212654114,0.013898976147174835,0.041521959006786346,0.03161904215812683,0.013246013782918453
282,282,0.03146340698003769,0.010301539674401283,0.2544611096382141,0.48477989435195923,0.029697632417082787,0.15479017794132233,0.02806525118649006,0.006441003642976284
283,283,0.01876429282128811,0.8115483522415161,0.06688956916332245,0.03687090799212456,0.039931751787662506,0.00663424888625741,0.012892398051917553,0.006468402221798897
284,284,0.04371415078639984,0.35166531801223755,0.3943062424659729,0.127451553940773,0.040308114141225815,0.020194565877318382,0.013854417018592358,0.008505646139383316
285,285,0.05505578592419624,0.6059372425079346,0.13147814571857452,0.06828927248716354,0.07955161482095718,0.01891835778951645,0.025548717007040977,0.015220879577100277
286,286,0.03178592398762703,0.02998802810907364,0.2298113852739334,0.6294652223587036,0.02910945750772953,0.014843055047094822,0.022951196879148483,0.012045777402818203
287,287,0.023344241082668304,0.07649517804384232,0.15781280398368835,0.684776246547699,0.013680978678166866,0.014842293225228786,0.021450240164995193,0.0075979894027113914
288,288,0.017162617295980453,0.015493347309529781,0.10490863025188446,0.823455274105072,0.006902420427650213,0.0074271634221076965,0.019214456900954247,0.005436045117676258
289,289,0.03280092030763626,0.03364463523030281,0.1850917935371399,0.6163715124130249,0.018653707578778267,0.028026022017002106,0.07814720273017883,0.007264215033501387
290,290,0.0729510560631752,0.009144240990281105,0.2590616047382355,0.6383342146873474,0.004847305361181498,0.005697296001017094,0.007217324338853359,0.002746979473158717
291,291,0.10010121017694473,0.09150657057762146,0.13291525840759277,0.13639229536056519,0.0742030069231987,0.41537076234817505,0.035770490765571594,0.013740413822233677
292,292,0.0435599759221077,0.05030002072453499,0.5852034091949463,0.18797960877418518,0.042606618255376816,0.02938944101333618,0.039897311478853226,0.021063560619950294
293,293,0.08035051077604294,0.03205670788884163,0.35646530985832214,0.3633013963699341,0.10545413941144943,0.02220659889280796,0.022400856018066406,0.017764538526535034
294,294,0.059169963002204895,0.4617881774902344,0.15790820121765137,0.1707792431116104,0.072133369743824,0.030729718506336212,0.03021087497472763,0.017280403524637222
295,295,0.13226309418678284,0.10304374992847443,0.11924228072166443,0.1790989190340042,0.048644840717315674,0.2088063508272171,0.08055085688829422,0.1283498853445053
296,296,0.07962601631879807,0.07297211140394211,0.3975856900215149,0.23742201924324036,0.03418807312846184,0.09137701243162155,0.07952532917261124,0.007303701713681221
297,297,0.026078972965478897,0.03009180538356304,0.11060076951980591,0.7494948506355286,0.02417859435081482,0.011136559769511223,0.03452591598033905,0.013892509043216705
298,298,0.03372323885560036,0.010008878074586391,0.4250241816043854,0.24826578795909882,0.026370318606495857,0.21693819761276245,0.029874317348003387,0.009795012883841991
299,299,0.03382264822721481,0.06810804456472397,0.6955584287643433,0.11822140961885452,0.027325890958309174,0.016867654398083687,0.027759699150919914,0.012336170300841331
300,300,0.15336757898330688,0.05358951538801193,0.22308899462223053,0.19436265528202057,0.2522836923599243,0.0445382297039032,0.04582645371556282,0.032942820340394974
301,301,0.03925669938325882,0.040280308574438095,0.08143708854913712,0.7497811317443848,0.03139319270849228,0.019429489970207214,0.026404259726405144,0.012017781846225262
302,302,0.058424778282642365,0.003988367039710283,0.4699283540248871,0.13361570239067078,0.01948334276676178,0.2518151104450226,0.05969956889748573,0.0030447193421423435
303,303,0.23963722586631775,0.05236538127064705,0.4777188301086426,0.07600605487823486,0.06807561218738556,0.03381472826004028,0.04278205707669258,0.009600105695426464
304,304,0.1394311934709549,0.02276511862874031,0.19560623168945312,0.16875039041042328,0.0695478767156601,0.23479163646697998,0.1413954794406891,0.027712134644389153
305,305,0.11091203987598419,0.009366377256810665,0.09048482030630112,0.04425431042909622,0.011712739244103432,0.7167838215827942,0.012308294884860516,0.004177610389888287
306,306,0.10609840601682663,0.3204716742038727,0.2584686577320099,0.17792034149169922,0.04361703619360924,0.016593674197793007,0.04740492254495621,0.02942534349858761
307,307,0.11478286981582642,0.05573864281177521,0.2851897180080414,0.1466021090745926,0.05751166492700577,0.2684680223464966,0.053761038929224014,0.01794586144387722
308,308,0.10842832922935486,0.06634402275085449,0.29177728295326233,0.1621204912662506,0.08422859013080597,0.21678878366947174,0.05009566619992256,0.020216839388012886
309,309,0.01912543550133705,0.003766336478292942,0.025235554203391075,0.024977724999189377,0.46899017691612244,0.37400388717651367,0.07847963273525238,0.005421303678303957
310,310,0.10486651211977005,0.03410059213638306,0.05007866024971008,0.7018357515335083,0.02030843496322632,0.023485718294978142,0.03848925605416298,0.026835056021809578
311,311,0.06301498413085938,0.1179262176156044,0.37796691060066223,0.16354569792747498,0.050328776240348816,0.06036551669239998,0.15705536305904388,0.009796570055186749
312,312,0.05490678548812866,0.025256453081965446,0.589500367641449,0.2911389470100403,0.014167224988341331,0.00515558198094368,0.013850623741745949,0.0060240719467401505
313,313,0.030748402699828148,0.01662159524857998,0.200591579079628,0.6739441752433777,0.03262963518500328,0.011725353077054024,0.02392543852329254,0.009813792072236538
314,314,0.03161466866731644,0.043090421706438065,0.3527640998363495,0.47276559472084045,0.012895355001091957,0.004553520120680332,0.0763702467083931,0.00594609510153532
315,315,0.06052675098180771,0.03319590166211128,0.5589295029640198,0.10939351469278336,0.06822711229324341,0.04077779874205589,0.11859956383705139,0.0103498799726367
316,316,0.04017294943332672,0.02757110819220543,0.16691967844963074,0.636664867401123,0.014614189974963665,0.05772392824292183,0.041808512061834335,0.014524681493639946
317,317,0.07610863447189331,0.06567412614822388,0.16590705513954163,0.4233890771865845,0.024439994245767593,0.10839683562517166,0.11575771123170853,0.02032659202814102
318,318,0.07053159922361374,0.2556471824645996,0.23304344713687897,0.2930546700954437,0.03517885133624077,0.026361830532550812,0.05599161237478256,0.030190808698534966
319,319,0.1176392212510109,0.00668593542650342,0.035982392728328705,0.02951240725815296,0.029046839103102684,0.0045417132787406445,0.008319011889398098,0.7682724595069885
320,320,0.19517123699188232,0.027435127645730972,0.4125809371471405,0.11161324381828308,0.13108839094638824,0.017018156126141548,0.07213015109300613,0.03296275809407234
321,321,0.10673841089010239,0.021649017930030823,0.5108229517936707,0.0838315337896347,0.11822645366191864,0.08680952340364456,0.045697398483753204,0.02622472122311592
322,322,0.04759654030203819,0.10566749423742294,0.02898295782506466,0.029628485441207886,0.03589508682489395,0.7343581318855286,0.009090343490242958,0.008780980482697487
323,323,0.0474921353161335,0.015169166959822178,0.3249313235282898,0.16468708217144012,0.035840924829244614,0.39312323927879333,0.008402436040341854,0.01035371609032154
324,324,0.04595266282558441,0.017690502107143402,0.24255909025669098,0.6074813604354858,0.041841186583042145,0.021068492904305458,0.009983731433749199,0.013422916643321514
325,325,0.040103886276483536,0.022854505106806755,0.35634344816207886,0.08728575706481934,0.027330432087183,0.41249826550483704,0.040075626224279404,0.01350803766399622
326,326,0.2067956030368805,0.03366127982735634,0.24414384365081787,0.33144867420196533,0.057996343821287155,0.06062193214893341,0.023681409657001495,0.04165089502930641
327,327,0.039564184844493866,0.013370701111853123,0.455170214176178,0.35243070125579834,0.03442051634192467,0.007180793210864067,0.08613316714763641,0.011729732155799866
328,328,0.18092820048332214,0.09130382537841797,0.2860373556613922,0.2639586925506592,0.031690701842308044,0.027132602408528328,0.09023114293813705,0.028717460110783577
329,329,0.05175143480300903,0.08422987163066864,0.09546433389186859,0.5316105484962463,0.02679731510579586,0.017771951854228973,0.17504718899726868,0.01732737384736538
330,330,0.0943617895245552,0.03723942115902901,0.31993594765663147,0.34424421191215515,0.0819813683629036,0.02490614913403988,0.06718777865171432,0.030143307521939278
331,331,0.10200075805187225,0.15724389255046844,0.1748412698507309,0.3164821267127991,0.0734480693936348,0.04372143745422363,0.09159044921398163,0.04067204147577286
332,332,0.08953074365854263,0.03920046240091324,0.5538095235824585,0.16161192953586578,0.06548565626144409,0.017948564141988754,0.04405823349952698,0.02835489995777607
333,333,0.252647340297699,0.017596576362848282,0.16692222654819489,0.07865772396326065,0.046622686088085175,0.3992295563220978,0.022083044052124023,0.016240863129496574
334,334,0.020926697179675102,0.005994997452944517,0.07026669383049011,0.0865485742688179,0.10606760531663895,0.004728575702756643,0.006922657135874033,0.6985441446304321
335,335,0.06942463666200638,0.05017950013279915,0.13657866418361664,0.4659896790981293,0.04067908227443695,0.07659044116735458,0.13541851937770844,0.025139525532722473
336,336,0.07639878243207932,0.052107248455286026,0.5124761462211609,0.1466997265815735,0.06671234965324402,0.04731903597712517,0.059433694928884506,0.03885297104716301
337,337,0.08292566984891891,0.037866491824388504,0.1821061670780182,0.4984419047832489,0.05355934426188469,0.031566910445690155,0.08419640362262726,0.029337067157030106
338,338,0.06186427175998688,0.04960058629512787,0.196053609251976,0.2918441891670227,0.05144669860601425,0.03913773223757744,0.29271894693374634,0.017334070056676865
339,339,0.11544480174779892,0.03388055041432381,0.4576583504676819,0.21722903847694397,0.08600687980651855,0.01999427005648613,0.04233523830771446,0.027450842782855034
340,340,0.07707984000444412,0.009445622563362122,0.3334920406341553,0.05866212770342827,0.032558243721723557,0.45341959595680237,0.025177769362926483,0.010164748877286911
341,341,0.038423605263233185,0.012272804044187069,0.04712330549955368,0.7863924503326416,0.012018122710287571,0.020996594801545143,0.07711974531412125,0.005653404165059328
342,342,0.03725938871502876,0.006669928785413504,0.13836932182312012,0.06718697398900986,0.05389435589313507,0.6846490502357483,0.00697122560814023,0.004999792668968439
343,343,0.031735245138406754,0.12039932608604431,0.11568522453308105,0.07667110115289688,0.5552152395248413,0.04931597784161568,0.03194418549537659,0.01903371885418892
344,344,0.07202213257551193,0.07841634005308151,0.1569385826587677,0.16839958727359772,0.08315861970186234,0.16468796133995056,0.23494300246238708,0.04143375903367996
345,345,0.1366727501153946,0.08459418267011642,0.29430776834487915,0.18981684744358063,0.0726238265633583,0.08612250536680222,0.07697178423404694,0.05889040231704712
346,346,0.08872868120670319,0.12488507479429245,0.2998073995113373,0.294146865606308,0.04005668684840202,0.05750180408358574,0.06732302904129028,0.027550453320145607
347,347,0.08281141519546509,0.03823054954409599,0.2683744430541992,0.2846285104751587,0.05674273893237114,0.17557944357395172,0.07557865977287292,0.018054137006402016
348,348,0.04456152021884918,0.03283822536468506,0.4771781861782074,0.29532286524772644,0.03024492971599102,0.034266892820596695,0.06335090100765228,0.022236410528421402
349,349,0.1565595269203186,0.03283485770225525,0.37626782059669495,0.3115951418876648,0.040039222687482834,0.017349746078252792,0.0369257926940918,0.02842792682349682
350,350,0.053264107555150986,0.004484536591917276,0.5411782264709473,0.2456866353750229,0.006140605546534061,0.12941357493400574,0.015450583770871162,0.0043817004188895226
351,351,0.03992734104394913,0.21282535791397095,0.09852782636880875,0.3044315278530121,0.04620654135942459,0.2619878947734833,0.022531989961862564,0.013561459258198738
352,352,0.07059504836797714,0.10991881042718887,0.18829946219921112,0.2388276904821396,0.1162242740392685,0.03437712788581848,0.17584767937660217,0.0659099593758583
353,353,0.09893041104078293,0.024224769324064255,0.7178400754928589,0.08753841370344162,0.024179058149456978,0.008424782194197178,0.02862297184765339,0.0102395573630929
354,354,0.1460065394639969,0.026153873652219772,0.23964765667915344,0.23703685402870178,0.04282580688595772,0.22190965712070465,0.06322360783815384,0.02319595403969288
355,355,0.07205774635076523,0.1102694720029831,0.24225881695747375,0.13460250198841095,0.2703867554664612,0.03443112596869469,0.07946575433015823,0.05652777850627899
356,356,0.09262895584106445,0.0057913255877792835,0.40562981367111206,0.19649547338485718,0.028369711712002754,0.2566636800765991,0.01065214816480875,0.0037689104210585356
357,357,0.025836097076535225,0.02854309044778347,0.30405378341674805,0.5451498627662659,0.023742683231830597,0.01817360706627369,0.04720502346754074,0.007295837160199881
358,358,0.05336851626634598,0.0066515617072582245,0.45923396944999695,0.1177833154797554,0.04279434308409691,0.28319644927978516,0.027562635019421577,0.009409189224243164
359,359,0.0651184543967247,0.11951848864555359,0.24683503806591034,0.07243624329566956,0.03332027792930603,0.4352497160434723,0.017904723063111305,0.009617066942155361
360,360,0.037340957671403885,0.04432225972414017,0.12818224728107452,0.03203277289867401,0.7160017490386963,0.012126283720135689,0.016262682154774666,0.013731037266552448
361,361,0.5893734097480774,0.013892794959247112,0.20421814918518066,0.1250613033771515,0.013446898199617863,0.01923862285912037,0.026153339073061943,0.00861539039760828
362,362,0.033137548714876175,0.02842506766319275,0.15102766454219818,0.6598464250564575,0.03080374374985695,0.01104730274528265,0.06814228743314743,0.017569970339536667
363,363,0.030010994523763657,0.05223160237073898,0.15755483508110046,0.1708783209323883,0.032980624586343765,0.5033426284790039,0.041485805064439774,0.011515194550156593
364,364,0.021785521879792213,0.01309177279472351,0.21170540153980255,0.5892960429191589,0.01020989753305912,0.13783986866474152,0.011872133240103722,0.004199350252747536
